order_id,customer_id,order_date,sku_id,quantity,unit_price,line_total
ORD-002761,WCUST-00220,2025-09-29,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002762,WCUST-00220,2025-11-04,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002763,WCUST-00220,2025-12-05,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-002764,WCUST-00220,2025-12-30,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002765,WCUST-00220,2026-01-27,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-002766,WCUST-00220,2026-02-26,DECAF-COLOMBIA-WHOLESALE,2,93.0,186.0
ORD-002767,WCUST-00220,2026-03-21,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-002767,WCUST-00220,2026-03-21,REGULAR-GUATEMALA-RETAIL,1,14.0,14.0
ORD-002768,WCUST-00220,2026-04-25,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002768,WCUST-00220,2026-04-25,REGULAR-GUATEMALA-RETAIL,1,14.0,14.0
ORD-002769,WCUST-00220,2026-05-16,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-002770,WCUST-00220,2026-06-11,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002771,WCUST-00220,2026-07-10,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002772,WCUST-00220,2026-08-06,DECAF-BLEND-WHOLESALE,5,93.0,465.0
ORD-002773,WCUST-00220,2026-09-09,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-002773,WCUST-00220,2026-09-09,REGULAR-BLEND-RETAIL,2,14.0,28.0
ORD-002774,WCUST-00221,2024-10-19,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002775,WCUST-00221,2024-11-24,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-002775,WCUST-00221,2024-11-24,REGULAR-GUATEMALA-RETAIL,1,14.0,14.0
ORD-002776,WCUST-00221,2024-12-28,DECAF-PERU-WHOLESALE,3,93.0,279.0
ORD-002776,WCUST-00221,2024-12-28,REGULAR-GUATEMALA-RETAIL,2,14.0,28.0
ORD-002777,WCUST-00221,2025-01-18,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002778,WCUST-00221,2025-02-07,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002779,WCUST-00221,2025-03-09,DECAF-BLEND-WHOLESALE,2,93.0,186.0
ORD-002779,WCUST-00221,2025-03-09,REGULAR-GUATEMALA-RETAIL,2,14.0,28.0
ORD-002780,WCUST-00221,2025-04-04,DECAF-BLEND-WHOLESALE,5,93.0,465.0
ORD-002781,WCUST-00221,2025-05-02,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002782,WCUST-00221,2025-06-01,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002783,WCUST-00221,2025-07-06,REGULAR-COLOMBIA-WHOLESALE,2,84.0,168.0
ORD-002784,WCUST-00221,2025-07-28,REGULAR-COLOMBIA-WHOLESALE,2,84.0,168.0
ORD-002784,WCUST-00221,2025-07-28,REGULAR-COLOMBIA-RETAIL,1,14.0,14.0
ORD-002785,WCUST-00221,2025-08-20,REGULAR-PERU-WHOLESALE,2,84.0,168.0
ORD-002786,WCUST-00221,2025-09-11,DECAF-GUATEMALA-WHOLESALE,2,93.0,186.0
ORD-002787,WCUST-00221,2025-10-14,REGULAR-PERU-WHOLESALE,2,84.0,168.0
ORD-002788,WCUST-00221,2025-11-05,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-002789,WCUST-00221,2025-11-29,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002790,WCUST-00221,2026-01-04,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-002791,WCUST-00221,2026-02-07,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-002792,WCUST-00221,2026-03-15,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-002793,WCUST-00221,2026-04-09,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002794,WCUST-00221,2026-05-15,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-002795,WCUST-00221,2026-06-16,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002795,WCUST-00221,2026-06-16,DECAF-COLOMBIA-RETAIL,1,15.5,15.5
ORD-002796,WCUST-00221,2026-07-20,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-002797,WCUST-00221,2026-08-25,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-002798,WCUST-00222,2025-10-09,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-002799,WCUST-00222,2025-11-30,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002800,WCUST-00222,2026-01-22,DECAF-PERU-WHOLESALE,1,93.0,93.0
ORD-002801,WCUST-00222,2026-03-25,REGULAR-GUATEMALA-WHOLESALE,1,84.0,84.0
ORD-002802,WCUST-00222,2026-05-18,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002803,WCUST-00222,2026-06-27,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-002804,WCUST-00222,2026-08-18,REGULAR-COLOMBIA-WHOLESALE,1,84.0,84.0
ORD-002805,WCUST-00223,2025-11-16,REGULAR-BLEND-WHOLESALE,7,84.0,588.0
ORD-002806,WCUST-00223,2025-12-05,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-002807,WCUST-00223,2025-12-30,DECAF-PERU-WHOLESALE,3,93.0,279.0
ORD-002808,WCUST-00223,2026-01-15,REGULAR-PERU-WHOLESALE,8,84.0,672.0
ORD-002809,WCUST-00223,2026-02-07,DECAF-COLOMBIA-WHOLESALE,6,93.0,558.0
ORD-002810,WCUST-00223,2026-03-06,REGULAR-COLOMBIA-WHOLESALE,7,84.0,588.0
ORD-002811,WCUST-00223,2026-03-30,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002812,WCUST-00223,2026-04-16,DECAF-COLOMBIA-WHOLESALE,7,93.0,651.0
ORD-002812,WCUST-00223,2026-04-16,REGULAR-GUATEMALA-RETAIL,2,14.0,28.0
ORD-002813,WCUST-00223,2026-05-11,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-002814,WCUST-00223,2026-05-31,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-002815,WCUST-00223,2026-06-20,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002816,WCUST-00223,2026-07-15,REGULAR-COLOMBIA-WHOLESALE,6,84.0,504.0
ORD-002817,WCUST-00223,2026-08-06,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-002817,WCUST-00223,2026-08-06,REGULAR-BLEND-RETAIL,3,14.0,42.0
ORD-002818,WCUST-00223,2026-08-24,DECAF-BLEND-WHOLESALE,4,93.0,372.0
ORD-002819,WCUST-00224,2026-06-23,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-002820,WCUST-00224,2026-07-19,DECAF-COLOMBIA-WHOLESALE,7,93.0,651.0
ORD-002821,WCUST-00224,2026-08-08,REGULAR-COLOMBIA-WHOLESALE,6,84.0,504.0
ORD-002822,WCUST-00224,2026-08-28,REGULAR-BLEND-WHOLESALE,7,84.0,588.0
ORD-002823,WCUST-00226,2026-05-02,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002824,WCUST-00226,2026-05-30,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-002825,WCUST-00226,2026-06-21,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-002826,WCUST-00226,2026-07-22,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002827,WCUST-00226,2026-08-12,REGULAR-COLOMBIA-WHOLESALE,2,84.0,168.0
ORD-002828,WCUST-00227,2025-05-29,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002829,WCUST-00227,2025-06-27,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002830,WCUST-00227,2025-07-24,REGULAR-COLOMBIA-WHOLESALE,3,84.0,252.0
ORD-002831,WCUST-00227,2025-08-22,DECAF-GUATEMALA-WHOLESALE,2,93.0,186.0
ORD-002832,WCUST-00227,2025-09-27,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002833,WCUST-00227,2025-10-22,REGULAR-PERU-WHOLESALE,3,84.0,252.0
ORD-002833,WCUST-00227,2025-10-22,DECAF-GUATEMALA-RETAIL,3,15.5,46.5
ORD-002834,WCUST-00227,2025-11-16,DECAF-PERU-WHOLESALE,5,93.0,465.0
ORD-002835,WCUST-00227,2025-12-06,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002836,WCUST-00227,2026-01-11,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002837,WCUST-00228,2024-09-06,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-002838,WCUST-00228,2024-09-22,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-002839,WCUST-00228,2024-10-13,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-002840,WCUST-00228,2024-11-03,DECAF-PERU-WHOLESALE,5,93.0,465.0
ORD-002841,WCUST-00228,2024-11-18,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-002842,WCUST-00228,2024-12-08,DECAF-PERU-WHOLESALE,5,93.0,465.0
ORD-002843,WCUST-00228,2024-12-25,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-002844,WCUST-00228,2025-01-18,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002844,WCUST-00228,2025-01-18,DECAF-PERU-RETAIL,1,15.5,15.5
ORD-002845,WCUST-00228,2025-02-08,DECAF-BLEND-WHOLESALE,6,93.0,558.0
ORD-002846,WCUST-00228,2025-02-24,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002847,WCUST-00228,2025-03-12,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002848,WCUST-00228,2025-04-08,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-002849,WCUST-00228,2025-05-02,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002850,WCUST-00228,2025-05-17,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-002851,WCUST-00228,2025-06-04,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002852,WCUST-00228,2025-07-01,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-002853,WCUST-00228,2025-07-16,REGULAR-COLOMBIA-WHOLESALE,7,84.0,588.0
ORD-002853,WCUST-00228,2025-07-16,DECAF-BLEND-RETAIL,1,15.5,15.5
ORD-002854,WCUST-00228,2025-07-31,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-002855,WCUST-00228,2025-08-25,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-002856,WCUST-00228,2025-09-13,REGULAR-PERU-WHOLESALE,8,84.0,672.0
ORD-002857,WCUST-00228,2025-09-30,REGULAR-PERU-WHOLESALE,4,84.0,336.0
ORD-002858,WCUST-00228,2025-10-25,DECAF-GUATEMALA-WHOLESALE,4,93.0,372.0
ORD-002858,WCUST-00228,2025-10-25,REGULAR-GUATEMALA-RETAIL,3,14.0,42.0
ORD-002859,WCUST-00228,2025-11-13,DECAF-PERU-WHOLESALE,4,93.0,372.0
ORD-002860,WCUST-00228,2025-12-01,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-002861,WCUST-00228,2025-12-22,DECAF-PERU-WHOLESALE,5,93.0,465.0
ORD-002862,WCUST-00228,2026-01-09,REGULAR-PERU-WHOLESALE,7,84.0,588.0
ORD-002863,WCUST-00228,2026-02-02,REGULAR-PERU-WHOLESALE,3,84.0,252.0
ORD-002863,WCUST-00228,2026-02-02,REGULAR-BLEND-RETAIL,2,14.0,28.0
ORD-002864,WCUST-00228,2026-02-26,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-002865,WCUST-00228,2026-03-15,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-002866,WCUST-00228,2026-04-09,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002867,WCUST-00228,2026-05-06,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002868,WCUST-00228,2026-05-25,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-002869,WCUST-00228,2026-06-12,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-002870,WCUST-00228,2026-06-28,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-002871,WCUST-00228,2026-07-16,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-002871,WCUST-00228,2026-07-16,REGULAR-COLOMBIA-RETAIL,1,14.0,14.0
ORD-002872,WCUST-00228,2026-08-05,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-002873,WCUST-00228,2026-08-24,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-002874,WCUST-00229,2026-01-20,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-002874,WCUST-00229,2026-01-20,DECAF-PERU-RETAIL,3,15.5,46.5
ORD-002875,WCUST-00229,2026-02-14,REGULAR-PERU-WHOLESALE,8,84.0,672.0
ORD-002876,WCUST-00229,2026-03-03,DECAF-COLOMBIA-WHOLESALE,8,93.0,744.0
ORD-002876,WCUST-00229,2026-03-03,REGULAR-COLOMBIA-RETAIL,1,14.0,14.0
ORD-002877,WCUST-00229,2026-03-24,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002878,WCUST-00229,2026-04-16,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002879,WCUST-00229,2026-05-12,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-002880,WCUST-00229,2026-05-30,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-002881,WCUST-00229,2026-06-15,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002882,WCUST-00229,2026-07-11,REGULAR-COLOMBIA-WHOLESALE,8,84.0,672.0
ORD-002883,WCUST-00229,2026-07-29,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-002883,WCUST-00229,2026-07-29,DECAF-COLOMBIA-RETAIL,1,15.5,15.5
ORD-002884,WCUST-00229,2026-08-19,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-002885,WCUST-00229,2026-09-05,REGULAR-COLOMBIA-WHOLESALE,3,84.0,252.0
ORD-002886,WCUST-00230,2024-11-06,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-002887,WCUST-00230,2024-11-29,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002888,WCUST-00230,2024-12-24,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-002889,WCUST-00231,2026-09-05,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-002890,WCUST-00232,2026-03-18,REGULAR-GUATEMALA-WHOLESALE,9,84.0,756.0
ORD-002891,WCUST-00232,2026-04-29,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002892,WCUST-00232,2026-06-13,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002893,WCUST-00232,2026-07-20,REGULAR-COLOMBIA-WHOLESALE,6,84.0,504.0
ORD-002894,WCUST-00232,2026-08-21,REGULAR-COLOMBIA-WHOLESALE,10,84.0,840.0
ORD-002895,WCUST-00233,2024-09-06,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002895,WCUST-00233,2024-09-06,DECAF-GUATEMALA-RETAIL,2,15.5,31.0
ORD-002896,WCUST-00233,2024-09-26,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-002897,WCUST-00233,2024-10-16,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002898,WCUST-00233,2024-11-19,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002899,WCUST-00233,2024-12-24,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-002900,WCUST-00233,2025-01-26,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002901,WCUST-00233,2025-02-25,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002902,WCUST-00233,2025-03-31,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002903,WCUST-00233,2025-05-02,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-002904,WCUST-00233,2025-06-04,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002905,WCUST-00233,2025-07-05,REGULAR-COLOMBIA-WHOLESALE,3,84.0,252.0
ORD-002906,WCUST-00233,2025-07-31,REGULAR-COLOMBIA-WHOLESALE,2,84.0,168.0
ORD-002907,WCUST-00233,2025-09-04,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-002908,WCUST-00233,2025-10-03,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002909,WCUST-00233,2025-10-26,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002910,WCUST-00233,2025-11-19,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-002911,WCUST-00233,2025-12-18,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002912,WCUST-00233,2026-01-12,REGULAR-PERU-WHOLESALE,2,84.0,168.0
ORD-002913,WCUST-00233,2026-02-02,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002914,WCUST-00233,2026-02-27,REGULAR-PERU-WHOLESALE,2,84.0,168.0
ORD-002915,WCUST-00233,2026-03-20,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002916,WCUST-00233,2026-04-18,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002917,WCUST-00233,2026-05-10,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-002918,WCUST-00233,2026-06-02,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-002918,WCUST-00233,2026-06-02,REGULAR-BLEND-RETAIL,3,14.0,42.0
ORD-002919,WCUST-00233,2026-07-06,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-002920,WCUST-00233,2026-07-26,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-002920,WCUST-00233,2026-07-26,REGULAR-COLOMBIA-RETAIL,2,14.0,28.0
ORD-002921,WCUST-00233,2026-08-29,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002922,WCUST-00234,2025-08-16,DECAF-GUATEMALA-WHOLESALE,6,93.0,558.0
ORD-002923,WCUST-00234,2025-09-09,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-002924,WCUST-00234,2025-10-01,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-002925,WCUST-00234,2025-10-21,REGULAR-PERU-WHOLESALE,8,84.0,672.0
ORD-002926,WCUST-00234,2025-11-06,REGULAR-BLEND-WHOLESALE,7,84.0,588.0
ORD-002927,WCUST-00234,2025-11-26,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-002928,WCUST-00234,2025-12-20,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002929,WCUST-00234,2026-01-08,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002930,WCUST-00234,2026-01-24,REGULAR-BLEND-WHOLESALE,7,84.0,588.0
ORD-002931,WCUST-00234,2026-02-11,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-002932,WCUST-00234,2026-03-09,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-002933,WCUST-00234,2026-04-05,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-002934,WCUST-00234,2026-04-30,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-002935,WCUST-00234,2026-05-21,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-002936,WCUST-00234,2026-06-07,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002936,WCUST-00234,2026-06-07,REGULAR-BLEND-RETAIL,2,14.0,28.0
ORD-002937,WCUST-00234,2026-07-03,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-002937,WCUST-00234,2026-07-03,REGULAR-BLEND-RETAIL,2,14.0,28.0
ORD-002938,WCUST-00234,2026-07-28,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002938,WCUST-00234,2026-07-28,REGULAR-BLEND-RETAIL,1,14.0,14.0
ORD-002939,WCUST-00234,2026-08-15,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002940,WCUST-00236,2025-07-07,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-002941,WCUST-00236,2025-08-04,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-002942,WCUST-00236,2025-09-06,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002943,WCUST-00236,2025-09-29,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002943,WCUST-00236,2025-09-29,REGULAR-PERU-RETAIL,3,14.0,42.0
ORD-002944,WCUST-00236,2025-11-02,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002945,WCUST-00236,2025-12-03,DECAF-PERU-WHOLESALE,5,93.0,465.0
ORD-002946,WCUST-00236,2025-12-26,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-002947,WCUST-00237,2024-01-15,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-002948,WCUST-00237,2024-02-02,DECAF-COLOMBIA-WHOLESALE,6,93.0,558.0
ORD-002948,WCUST-00237,2024-02-02,REGULAR-COLOMBIA-RETAIL,3,14.0,42.0
ORD-002949,WCUST-00237,2024-02-25,REGULAR-COLOMBIA-WHOLESALE,7,84.0,588.0
ORD-002950,WCUST-00237,2024-03-12,REGULAR-COLOMBIA-WHOLESALE,3,84.0,252.0
ORD-002951,WCUST-00237,2024-03-30,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-002952,WCUST-00237,2024-04-18,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002953,WCUST-00237,2024-05-03,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-002953,WCUST-00237,2024-05-03,DECAF-GUATEMALA-RETAIL,2,15.5,31.0
ORD-002954,WCUST-00237,2024-05-18,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002955,WCUST-00237,2024-06-06,REGULAR-BLEND-WHOLESALE,7,84.0,588.0
ORD-002956,WCUST-00237,2024-06-21,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-002957,WCUST-00237,2024-07-18,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002957,WCUST-00237,2024-07-18,REGULAR-BLEND-RETAIL,3,14.0,42.0
ORD-002958,WCUST-00237,2024-08-08,DECAF-GUATEMALA-WHOLESALE,4,93.0,372.0
ORD-002959,WCUST-00237,2024-08-24,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-002960,WCUST-00237,2024-09-09,REGULAR-PERU-WHOLESALE,4,84.0,336.0
ORD-002961,WCUST-00237,2024-09-27,REGULAR-PERU-WHOLESALE,7,84.0,588.0
ORD-002962,WCUST-00237,2024-10-21,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-002963,WCUST-00237,2024-11-10,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-002964,WCUST-00237,2024-11-26,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002964,WCUST-00237,2024-11-26,REGULAR-GUATEMALA-RETAIL,2,14.0,28.0
ORD-002965,WCUST-00237,2024-12-21,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002966,WCUST-00237,2025-01-17,DECAF-PERU-WHOLESALE,8,93.0,744.0
ORD-002967,WCUST-00237,2025-02-05,REGULAR-COLOMBIA-WHOLESALE,8,84.0,672.0
ORD-002968,WCUST-00237,2025-02-25,REGULAR-COLOMBIA-WHOLESALE,6,84.0,504.0
ORD-002969,WCUST-00237,2025-03-16,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-002970,WCUST-00237,2025-04-01,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-002971,WCUST-00237,2025-04-16,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-002972,WCUST-00237,2025-05-02,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-002973,WCUST-00237,2025-05-23,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002974,WCUST-00237,2025-06-14,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002975,WCUST-00237,2025-07-09,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-002976,WCUST-00237,2025-08-04,DECAF-GUATEMALA-WHOLESALE,4,93.0,372.0
ORD-002977,WCUST-00237,2025-08-20,REGULAR-PERU-WHOLESALE,6,84.0,504.0
ORD-002978,WCUST-00237,2025-09-13,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-002978,WCUST-00237,2025-09-13,DECAF-GUATEMALA-RETAIL,1,15.5,15.5
ORD-002979,WCUST-00237,2025-10-10,REGULAR-PERU-WHOLESALE,8,84.0,672.0
ORD-002980,WCUST-00237,2025-11-05,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-002981,WCUST-00237,2025-11-30,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-002982,WCUST-00237,2025-12-21,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-002983,WCUST-00237,2026-01-12,REGULAR-BLEND-WHOLESALE,7,84.0,588.0
ORD-002984,WCUST-00237,2026-02-03,DECAF-COLOMBIA-WHOLESALE,5,93.0,465.0
ORD-002984,WCUST-00237,2026-02-03,REGULAR-BLEND-RETAIL,2,14.0,28.0
ORD-002985,WCUST-00237,2026-03-02,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-002986,WCUST-00237,2026-03-24,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-002987,WCUST-00237,2026-04-09,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-002987,WCUST-00237,2026-04-09,REGULAR-GUATEMALA-RETAIL,3,14.0,42.0
ORD-002988,WCUST-00237,2026-04-28,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-002989,WCUST-00237,2026-05-25,REGULAR-BLEND-WHOLESALE,7,84.0,588.0
ORD-002990,WCUST-00237,2026-06-14,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-002991,WCUST-00237,2026-07-06,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-002992,WCUST-00237,2026-07-23,DECAF-COLOMBIA-WHOLESALE,3,93.0,279.0
ORD-002992,WCUST-00237,2026-07-23,REGULAR-BLEND-RETAIL,1,14.0,14.0
ORD-002993,WCUST-00237,2026-08-11,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
